86.0847	97.8700	84.0930	105.5912	101.1006	99.4636	88.0443	82.0000
87.2177	97.2300	83.2931	104.6913	101.4085	100.6056	88.3611	82.2000
88.3354	99.1600	86.0928	105.1912	101.7165	102.1630	88.9425	83.3000
88.1620	98.7600	87.6927	106.0912	102.9481	102.1630	89.2732	82.6000
90.3472	99.5500	90.3925	106.4911	102.5376	102.0592	90.5758	82.7000
90.9283	99.1500	90.0925	109.0909	101.9217	101.0209	90.7102	83.1000
90.9583	99.8800	89.4925	108.7909	103.1534	101.2286	91.1078	83.2000
90.9823	98.7200	90.9924	112.2906	103.6666	101.9554	91.3875	83.7000
90.5465	100.0300	92.3923	107.9910	105.0010	102.1630	91.5977	84.5000
91.3101	99.8500	94.3921	108.3910	102.0244	102.7859	91.3549	86.2000
91.3382	101.1600	93.8922	109.0909	103.7693	102.9936	91.3812	85.7000
93.0664	102.4700	95.3921	109.8908	104.0772	103.3051	92.2664	86.0000
92.8516	103.6600	95.1921	107.8910	104.7957	103.6165	92.1478	86.8000
92.4757	104.0300	96.2920	110.5908	105.2062	102.2668	91.7435	86.6000
93.5282	102.7200	96.8919	110.8908	88.5785	102.2668	92.6549	86.5000
93.8915	100.9800	97.4919	111.8907	90.2208	101.1248	92.3229	87.6000
92.2472	104.2700	98.6918	109.7909	96.1739	102.0592	92.5333	87.6000
92.8211	101.4700	97.0919	108.8909	100.0742	102.0592	92.8000	88.4000
94.4664	102.5600	100.0917	108.4910	100.9980	101.8515	93.2935	88.5000
95.4654	101.7100	99.2917	107.8910	102.5376	101.4362	93.8159	88.4000
96.1077	100.9800	97.7919	107.2911	101.9217	101.1248	93.7932	88.5000
95.4710	101.1800	98.8918	106.0912	103.5640	101.1248	94.4394	89.1000
95.2256	103.2300	98.1918	106.8911	101.5112	100.8133	94.3636	89.0000
96.1387	101.1800	96.7919	107.6910	103.5640	100.7095	94.8864	89.6000
96.1497	100.7300	97.2919	103.6914	103.8719	100.8133	95.4674	89.8000
94.0611	101.6000	97.1919	103.9913	103.6666	100.5018	95.6862	90.4000
94.2259	100.6700	98.3918	104.3913	103.4613	99.5674	95.2394	89.9000
95.0721	100.9800	96.5920	102.8914	102.9481	99.7750	95.9555	89.9000
95.0180	99.5400	98.4918	104.1913	101.1006	100.2942	96.1397	90.6000
94.4717	98.7400	97.2919	102.1915	100.3821	98.2177	96.1209	90.8000
94.1149	99.4400	98.3918	103.1914	99.8689	101.0209	96.3731	91.4000
93.1683	101.6400	98.3918	102.6914	98.6373	100.3980	95.9126	92.5000
92.8551	99.4300	97.0919	102.3915	96.4818	97.1794	95.9596	91.7000
92.8318	97.9500	95.7920	100.5916	96.7897	97.0756	96.1630	91.3000
93.7802	97.9000	95.0921	99.1917	96.0713	97.6986	96.6264	91.4000
93.3727	98.8400	95.8920	99.8917	97.4056	98.4253	96.9675	91.7000
94.0956	98.6000	94.6921	99.9917	95.3921	97.4909	96.8390	89.3000
95.0975	99.7100	95.4920	99.2917	96.9919	97.3871	97.3952	89.9000
95.6882	99.8600	96.7919	98.8918	97.8918	97.9062	97.7908	93.0000
95.0245	101.4500	97.0919	98.0918	98.0918	97.1794	97.6227	92.2000
94.8246	101.1000	96.4920	99.7917	99.5917	97.8024	97.7295	93.9000
94.5341	99.8200	98.1918	99.6917	98.5918	98.3215	97.9287	92.5000
94.9177	99.1200	96.4920	99.4917	100.0917	98.5292	97.5113	92.1000
95.7447	98.3400	98.6918	97.9918	100.3916	98.0100	98.1551	91.6000
96.5333	98.9200	98.1918	99.6917	101.1916	99.1521	98.6607	93.1000
97.8771	99.0600	97.4919	100.1917	101.4915	98.9445	98.4879	92.9000
97.5411	100.7600	99.6917	99.7917	101.8915	98.9445	98.7768	95.6000
96.6979	99.5300	99.7917	98.6918	101.8915	98.9445	99.0769	96.3000
97.0523	97.9800	99.2917	100.3916	103.5914	99.2559	98.6651	89.9000
98.8558	99.4900	99.3917	99.5917	102.8914	99.6712	99.5008	92.6000
99.1696	98.7800	99.7917	98.4918	104.2913	99.3598	100.4586	91.8000
100.4639	99.1400	99.3917	99.4917	99.7917	99.7750	100.5049	94.2000
100.7293	96.9400	98.6918	97.9918	101.8915	99.4636	100.8681	93.7000
101.5771	99.0200	98.7918	99.8917	100.5916	99.6712	101.2455	94.9000
100.9872	100.3500	100.8916	98.4918	100.3916	100.1903	101.4449	94.7000
99.3079	98.1200	96.6919	97.2919	99.4917	99.4636	101.3324	94.8000
101.2130	99.1700	99.0917	97.9918	100.5916	99.9827	101.6352	96.4000
102.0271	97.6300	99.2917	97.7919	100.5916	99.5674	101.6562	97.6000
101.6582	96.6300	99.3917	97.7919	100.5916	99.6712	102.4512	97.7000
102.0696	99.4800	101.0916	98.7918	100.1917	99.8789	102.3024	100.5000
101.3863	99.5000	98.7918	98.2918	102.6914	99.3598	101.7954	100.7000
100.7461	100.0900	99.3917	99.1917	99.7917	99.9827	101.2785	99.8000
100.1431	99.8800	99.3917	99.4917	99.2917	100.5018	100.9941	99.6000
99.2761	99.3900	99.9917	99.6917	99.6917	100.7095	100.3994	99.3000
98.3550	100.2400	100.0917	100.4916	99.6917	100.6056	99.9643	99.7000
99.1565	100.2200	100.0917	99.9917	100.4916	100.7095	99.6216	99.8000
100.6175	99.1300	101.4915	100.9916	100.3916	99.5674	100.2045	100.2000
101.7066	99.7900	98.7918	98.8918	98.7918	99.8789	100.0487	100.9000
99.5500	101.2000	99.1917	99.8917	100.4916	100.5018	99.6786	100.1000
99.3266	101.5100	100.1917	99.9917	100.5916	100.1903	99.3144	100.6000
